#Sun Oct 30 08:26:39 2022
# Copy this file into $DB_DIR/gemped to use these pedestals for analysis
# format = crate, slot, mpd, adc_ch, CM mean, CM RMS
          20          11           0           2         563.14         44.386
          20          11           0           3         652.59          38.51
          20          11           0           4          729.1         49.734
          20          11           0           5         518.97         42.363
          20          11           0           6         780.65         33.859
          20          11           0           7         782.23         43.165
          20          11           0           8         626.79         50.634
          20          11           0           9          625.1         39.985
          20          11           0          10         661.56         37.636
          20          11           0          11         788.67         27.614
          20          11           4          10          565.9          57.46
          20          11           4          11         504.36         43.524
          20          11           4          12          523.5          39.85
          20          11           4          13         535.94         49.617
          20          11           4          14            475         47.872
          20          11           5           0          533.1         30.046
          20          11           5           1         622.61         28.068
          20          11           5           2         586.67          42.91
          20          11           5           3          456.5         47.276
          20          11           5           4         615.74         37.974
          20          11           1           0         706.17         15.391
          20          11           1           1         728.47         58.591
          20          11           1           2          609.6         56.268
          20          11           1           3          561.5         50.949
          20          11           1           4          681.4         47.413
          20          11           1           5         703.26         38.688
          20          11           1           6         745.97         46.859
          20          11           1           7         699.99          55.76
          20          11           1           8         660.46         47.716
          20          11           1           9          663.5         72.853
          20          11           1          10         624.78         44.022
          20          11           1          11              0              0
          20          11           4           5          545.6         48.556
          20          11           4           6         527.28         47.837
          20          11           4           7          365.5         33.941
          20          11           4           8          541.5              8
          20          11           4           9         474.83         62.851
          20          11           5           5         525.17         27.201
          20          11           5           6            441         57.565
          20          11           5           7         532.74         48.065
          20          11           5           8         354.17         29.067
          20          11           5           9         675.88         37.747
          20          11           2           0         652.83         55.414
          20          11           2           1         581.77         43.014
          20          11           2           2          387.5         23.065
          20          11           2           3         509.44         65.975
          20          11           2           4         566.91         40.443
          20          11           2           5          622.7         118.08
          20          11           2           6         640.75         46.106
          20          11           2           7         492.57          39.54
          20          11           2           8         678.05         41.682
          20          11           2           9         760.73         40.857
          20          11           2          10         461.94         56.865
          20          11           2          11         674.43         54.256
          20          11           4           0         486.72         56.941
          20          11           4           1         564.36         50.976
          20          11           4           2         566.69         40.246
          20          11           4           3         596.72         46.991
          20          11           4           4         537.98         34.389
          20          11           5          10         527.17          47.04
          20          11           5          11         372.83         36.932
          20          11           5          12          697.5         412.09
          20          11           5          13         539.26         48.831
          20          11           5          14         568.37         50.381
          20          11           3           0              0              0
          20          11           3           1         468.35         38.194
          20          11           3           2         430.03         59.237
          20          11           3           3         428.22         46.998
          20          11           3           4         426.11         55.636
          20          11           3           5         522.92         39.162
          20          11           3           6         624.17         49.053
          20          11           3           7         562.95         45.479
          20          11           3           8         633.39         39.771
          20          11           3           9         574.02         63.049
