#Sun Oct 30 08:26:39 2022
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               20              11               7               0
              47          -99.52            55.3
              48          -109.5           46.69
              49          -83.05           53.56
              50          -74.27           52.53
              51          -85.81           40.77
              52          -92.12           43.14
              53          -66.93           52.36
              54          -85.08           46.42
              55          -77.84           51.21
              56          -70.82           61.76
              57          -58.98           50.63
              58          -97.76           42.87
              59          -53.67           51.15
              60          -40.29           56.68
              61          -75.81           46.73
              62          -102.6           49.16
              63          -103.6           44.81
              64          -111.7           50.33
              65          -62.64              71
              66          -87.81           69.13
              67          -111.2           41.18
              68          -97.99           45.86
              69          -77.08           57.66
              70          -91.55           52.58
              71          -78.32           48.96
              72          -104.8           51.53
              73          -38.85            58.6
              74          -61.43           60.73
              75          -74.91           65.73
              76          -55.26           56.65
              77          -83.87           48.14
              78          -46.88           55.73
              79          -84.15           50.83
              80          -118.6           41.76
              81          -80.22           59.21
              82          -94.86           55.13
              83          -120.5           49.46
              84          -109.5           47.07
              85          -75.28           61.17
              86          -82.85           51.73
              87          -63.58           50.08
              88          -121.2           46.16
              89          -73.18           50.39
              90          -86.82           49.14
              91          -88.98           60.47
              92          -55.54           59.17
              93          -84.78           42.29
              94          -70.24           50.18
              95          -88.45           58.72
              96          -113.4           43.31
              97           -93.7           57.21
              98           -80.1           49.07
              99          -91.37           51.34
             100            -117           40.98
             101          -53.26           56.42
             102           -64.3           56.15
             103          -69.16            43.7
             104          -89.28           66.66
             105          -98.31           51.21
             106          -82.47           48.12
             107          -108.6           52.29
             108          -53.21            61.7
             109          -83.76           46.08
             110          -94.82           50.56
             111          -101.8           50.88
             112          -95.51           46.95
             113          -106.1           54.34
             114          -89.15           50.21
             115          -90.03           44.19
             116          -90.83           55.88
             117          -54.18           57.13
             118          -67.76           50.17
             119          -84.07           50.72
             120          -80.18           53.85
             121          -96.94           48.36
             122          -79.23           41.38
             123          -98.63           42.39
             124           -64.4           56.16
             125          -92.67           45.36
             126          -97.23           38.62
             127          -104.3            44.7
APV               20              11               8              10
               0          -32.32           52.92
               1          -42.59           42.79
               2          -87.12           37.27
               3           -57.2           46.76
               4          -39.63            32.2
               5          -61.65           32.06
               6          -80.22           33.98
               7           -75.3            34.2
               8          -54.42           46.22
               9          -50.18           45.93
              10          -49.78           34.46
              11          -72.07           32.23
              12           -60.3           30.75
              13           -62.7           29.15
              14          -88.14            39.2
              15             -66           34.61
              16          -56.55           33.82
              17          -54.48           23.35
              18           -84.4           30.93
              19          -35.56           51.77
              20          -30.37           46.11
              21           -68.8           41.73
              22          -84.89           31.79
              23          -68.33           32.49
              24          -44.29           50.24
              25          -48.11           32.22
              26          -64.96           47.44
              27             -90           34.35
              28          -73.54           33.26
              29          -90.89           37.65
              30          -86.37           38.42
              31          -59.44           33.95
              32          -36.48           57.48
              33          -31.35           44.68
              34             -80           31.46
              35          -38.26           38.55
              36          -45.19           45.31
              37          -64.64           46.61
              38          -85.07           33.99
              39          -82.44           32.69
              40          -48.02           47.22
              41          -65.74           33.27
              42          -61.64           56.83
              43          -90.11           31.21
              44          -79.54           25.98
              45          -84.89           39.33
              46          -75.27           35.66
              47          -60.11           34.38
              48          -57.21           46.66
              49          -58.14           33.79
              50           -64.1           31.95
              51          -54.44            30.1
              52          -43.74           33.45
              53           -51.2           53.83
              54           -60.7           33.79
              55          -75.78           33.03
              56          -51.18           48.39
              57          -59.63           31.66
              58             -85           37.94
              59          -67.63            35.7
              60          -69.08           35.64
              61          -87.04           36.06
              62           -77.9           34.98
              63          -62.78           32.96
              64          -43.78           32.59
              65          -41.47            38.6
              66          -52.78           34.24
              67          -60.88           36.97
              68           -23.4           55.33
              69             -60           43.48
              70          -72.22            38.9
              71          -56.67           44.82
              72          -44.78           28.76
              73          -67.63           29.16
              74          -67.48           31.75
              75          -48.76           38.66
              76          -11.38           65.14
              77          -72.88           36.17
              78          -23.44           49.97
              79          -57.04            32.1
              80          -46.81           28.46
              81          -45.33           54.04
              82          -15.81            59.5
              83          -45.12           49.99
              84             -48            31.3
              85          -38.11           44.22
              86             -71           34.24
              87          -49.54            44.3
              88          -17.71           47.07
              89          -63.59           31.64
              90          -65.26           31.03
              91          -52.89           32.28
              92          -30.87           48.49
              93          -60.35           42.86
              94          -34.52           40.04
              95          -58.96           29.16
              96          -30.15           42.91
              97          -74.23           33.72
              98          -38.26           56.12
              99           -55.2            58.7
             100          -42.54           30.51
             101          -57.52           36.53
             102          -74.67           34.82
             103           -36.8           46.94
             104          -19.46           52.67
             105          -55.33            49.3
             106          -48.59           41.29
             107          -67.22           33.05
             108          -36.06           44.42
             109          -53.51           50.94
             110          -38.37           40.15
             111          -61.19           31.72
             112          -38.92           51.99
             113          -89.77           31.36
             114          -69.04           30.04
             115          -69.68            34.3
             116           -32.7           41.69
             117          -64.11           33.37
             118          -65.96           32.71
             119           -54.8           37.49
             120          0.1923           55.46
             121          -72.02           48.82
             122          -32.26           56.92
             123           -61.3           31.99
             124           -23.3           57.68
             125          -38.19           46.85
             126          -51.83           33.33
             127          -66.67           32.84
APV               20              11               8              11
               0          -90.33           21.79
               1          -157.3           29.49
               2          -73.33           55.35
               3             -69           48.22
               4          -104.3           42.57
               5             -99            40.1
               6          -73.67           29.84
               7             -65           23.81
               8             -98           32.53
               9          -117.3            38.3
              10          -85.67           27.51
              11             -67           25.94
              12          -54.67            30.5
              13          -105.7           41.54
              14          -66.33           29.31
              15             -55            33.1
              16          -97.33           28.57
              17          -123.7           41.31
              18          -70.67           28.36
              19          -59.67            30.5
              20          -97.33           41.13
              21            -107           40.37
              22          -60.33           32.02
              23          -68.67           29.04
              24             -97           30.65
              25          -110.3           33.04
              26          -65.67           30.64
              27          -57.67           30.61
              28          -85.33           25.74
              29          -140.7           43.19
              30          -66.67            26.8
              31          -53.67           32.39
              32            -136           40.87
              33            -106           42.96
              34          -68.33            27.7
              35             -68           27.47
              36            -102           42.34
              37             -97           39.36
              38             -67           32.15
              39          -59.67           27.31
              40          -104.3           26.89
              41            -118           34.62
              42          -71.67           28.48
              43             -53           26.39
              44          -107.3           25.94
              45            -189           38.97
              46          -80.33           30.29
              47             -59           29.23
              48             -63           28.64
              49          -130.3           43.98
              50          -76.33           31.09
              51             -62           28.56
              52             -80           32.92
              53            -107           39.49
              54             -58           31.19
              55             -58           27.55
              56          -49.67           26.23
              57          -111.7           34.26
              58          -56.33           31.19
              59          -59.67            26.4
              60          -127.3           29.39
              61          -129.3           44.49
              62             -70            32.4
              63          -68.67           33.99
              64            -112           40.98
              65              61           17.96
              66           14.67           20.56
              67          -46.67           16.58
              68          -40.33           19.19
              69          -83.67            49.2
              70          -129.7           45.58
              71          -92.33            32.2
              72            88.5           49.24
              73          -17.67           17.76
              74          -61.33           20.04
              75             -58           25.05
              76           148.3           54.76
              77          -161.3           13.12
              78          -77.67           21.53
              79          -57.33           24.79
              80            -115           42.26
              81           112.3           111.8
              82             -66           42.63
              83             -69           34.43
              84             -23           20.28
              85             -71           40.17
              86          -80.33           36.57
              87             -69           27.81
              88             132           78.61
              89             -10           15.81
              90          -55.33            22.1
              91          -46.33           22.79
              92              34           14.29
              93          -159.3           15.95
              94          -74.67           24.05
              95          -41.33           24.24
              96          -77.67           34.66
              97          -50.33           79.33
              98          -74.33           42.74
              99          -63.33           32.84
             100           113.7           48.18
             101          -60.67           31.22
             102             -79           26.57
             103          -70.33           28.24
             104           44.33           13.73
             105          -149.3           24.02
             106          -73.67           18.12
             107          -56.67           17.49
             108              66           17.55
             109          -147.3           22.82
             110          -63.67           18.03
             111          -52.67           21.42
             112          -97.33           33.55
             113          -96.33           66.14
             114          -77.33           40.53
             115          -72.33           34.36
             116              47           29.26
             117             -29           17.91
             118             -69           25.64
             119          -53.67           24.91
             120              73           31.75
             121          -177.7           17.01
             122             -79            16.5
             123          -58.67           27.36
             124              56           23.27
             125          -162.3           25.87
             126          -60.67           23.38
             127             -46           21.84
APV               20              11               8              12
               0            -134           58.66
               1            -107            61.4
               2          -107.4           82.95
               3          -128.9           77.99
               4          -136.9           47.86
               5          -147.7           58.76
               6          -141.2           72.02
               7          -108.2            85.6
               8          -121.9            54.1
               9          -122.5            64.8
              10          -121.7           87.39
              11          -113.3           63.63
              12          -103.5           45.64
              13          -102.8           71.33
              14          -129.1            65.3
              15          -134.5           67.28
              16          -124.2           62.82
              17          -121.4           55.78
              18          -124.8           72.26
              19          -118.5            73.7
              20          -132.7           49.89
              21          -148.2           53.97
              22          -148.8            84.6
              23          -136.7           75.96
              24          -118.1           56.72
              25          -116.4            68.6
              26          -175.4           68.19
              27          -83.41           79.83
              28          -110.4           50.39
              29          -133.5           44.72
              30          -113.8           76.86
              31          -141.5           63.72
              32          -136.5           53.06
              33          -135.1           59.24
              34          -109.9           81.44
              35          -143.8           66.09
              36            -123           58.25
              37          -118.1           64.13
              38          -157.2           79.62
              39          -152.8           63.41
              40          -145.1              56
              41          -109.5           78.67
              42          -172.6           65.33
              43          -100.1           81.12
              44          -114.6           48.93
              45          -136.7           58.15
              46          -95.68            77.8
              47          -112.8            84.1
              48          -125.2           51.83
              49          -110.8           69.02
              50          -117.9           80.31
              51          -155.5            76.2
              52          -137.2           50.69
              53          -107.5            74.3
              54          -145.3           77.76
              55          -87.39           72.19
              56          -124.9           50.63
              57            -131           65.41
              58          -172.4           62.26
              59            -133            63.8
              60          -150.5           51.32
              61          -139.3            63.6
              62          -117.6           65.16
              63          -94.04           70.54
              64          -100.2           57.14
              65          -80.71           54.05
              66            -129           78.59
              67          -62.19           73.78
              68          -118.9           47.61
              69          -124.3           67.97
              70          -140.5           52.52
              71          -116.5           81.66
              72           -31.6           69.99
              73          -114.2           54.51
              74          -130.1           59.78
              75          -86.36           71.33
              76          -91.96           63.38
              77          -167.5           49.18
              78          -189.3           63.39
              79          -77.47           76.29
              80          -82.73           51.17
              81          -62.86           54.23
              82            -123           64.52
              83          -42.74           88.69
              84          -99.35           42.92
              85          -71.67           84.02
              86          -139.8            59.7
              87          -113.1           74.43
              88          -56.95           68.19
              89          -128.1           62.66
              90            -152           64.03
              91          -99.57           88.91
              92          -69.67           77.93
              93          -134.3           49.44
              94          -140.1           74.11
              95          -137.1           64.36
              96          -91.25            49.4
              97           -88.4           60.01
              98          -107.8           67.93
              99          -71.97           82.65
             100          -56.32           63.15
             101          -70.59           65.31
             102           -97.7           76.08
             103          -106.6           76.89
             104          -61.27           66.14
             105          -120.7           57.17
             106          -145.4           59.38
             107          -97.84           75.76
             108          -77.77           68.08
             109          -151.2           53.26
             110          -86.08           82.82
             111          -159.5           58.55
             112          -87.21           60.22
             113          -67.84            70.1
             114          -132.2              63
             115             -29           87.46
             116          -65.94           59.38
             117          -97.86           57.44
             118          -99.22           64.77
             119          -79.97           79.65
             120          -95.98           58.24
             121          -128.6           61.86
             122          -138.5           85.79
             123          -71.52           77.84
             124          -64.07           66.98
             125          -132.3           50.19
             126          -99.28           76.73
             127          -92.42           77.49
APV               20              11               8              13
               0          -112.8           71.26
               1          -93.77            67.7
               2          -126.5           59.28
               3          -123.2           64.32
               4          -108.4            64.1
               5            -108           61.48
               6            -145           65.25
               7          -148.8           62.89
               8          -110.8           62.18
               9          -134.8           63.44
              10          -104.9           71.13
              11          -133.8           65.59
              12          -150.1           44.73
              13          -158.8           54.35
              14          -138.7           62.43
              15          -142.5           66.08
              16          -119.3           80.85
              17          -105.1           58.64
              18          -116.2           58.53
              19            -143           57.21
              20          -96.19           69.43
              21          -121.1           57.97
              22          -132.9           58.56
              23          -140.9           59.72
              24          -111.2           67.74
              25          -119.7           63.55
              26          -105.6           73.42
              27            -119           70.05
              28          -143.2           47.83
              29          -139.2           62.11
              30          -133.4           69.44
              31          -133.9           71.41
              32          -130.3           64.25
              33          -125.8           57.05
              34          -106.1              57
              35          -127.7           60.99
              36          -106.4           66.75
              37          -116.3           62.44
              38          -118.5           64.01
              39          -146.8           56.69
              40          -117.5           64.47
              41            -143           52.19
              42          -126.9           65.69
              43          -120.4           64.52
              44          -137.5              57
              45          -125.9           62.78
              46          -147.6           57.35
              47          -148.4           59.89
              48          -108.1           64.52
              49          -125.8           55.82
              50          -162.5           52.16
              51          -146.5            64.1
              52          -117.6           62.87
              53          -127.7           62.25
              54          -123.3           59.51
              55          -147.9           58.58
              56            -140           49.98
              57          -134.5           57.12
              58          -112.3           68.24
              59          -138.4           61.99
              60          -145.5           54.22
              61          -117.2           64.19
              62          -144.2           56.49
              63          -145.1           59.51
              64          -112.8           70.68
              65          -131.9           63.38
              66          -105.4           64.83
              67           -89.6           65.78
              68            -129            66.8
              69          -90.16            72.9
              70          -96.45              67
              71          -71.63           69.02
              72          -87.43           70.43
              73          -111.4           60.25
              74          -92.12            67.9
              75          -129.3           64.12
              76          -93.59           68.25
              77          -119.2           71.13
              78          -127.1           63.73
              79          -129.2           65.37
              80          -100.1           72.14
              81          -135.1           60.14
              82           -88.9           65.67
              83          -95.68           63.98
              84          -93.17           70.23
              85          -98.32           69.87
              86          -140.9            52.9
              87          -80.43           77.67
              88            -105           69.28
              89          -96.93           65.55
              90          -88.37           72.72
              91          -97.75           62.95
              92          -86.69           68.22
              93            -101           61.49
              94          -147.4              62
              95          -136.9           69.41
              96          -100.1           80.33
              97            -113           56.97
              98          -105.8           62.24
              99           -48.5           72.74
             100          -53.37           83.04
             101          -101.4           67.01
             102          -125.7            62.9
             103          -114.8           68.69
             104          -96.45           70.69
             105          -97.62           69.77
             106          -105.2            64.1
             107          -122.2           66.86
             108          -113.8           70.01
             109          -88.97           73.76
             110            -128           59.38
             111            -130           63.24
             112          -114.4           65.27
             113          -79.28           62.45
             114          -82.19           67.07
             115           -67.2           65.27
             116          -79.99           76.15
             117          -104.5           72.37
             118          -108.8           71.62
             119          -121.5           63.89
             120          -90.99           73.56
             121          -104.6           76.82
             122          -132.4           66.56
             123          -140.3           58.53
             124          -102.8           74.85
             125          -92.43           72.94
             126          -103.4           61.53
             127            -138           60.21
APV               20              11               8              14
               0          -100.3           59.32
               1          -106.7           68.44
               2          -83.59           71.34
               3          -116.9           63.55
               4          -89.26            53.4
               5          -90.97           63.57
               6           -98.9           62.58
               7           -92.6           69.63
               8          -65.57           65.48
               9          -101.5           62.77
              10          -65.39           61.55
              11            -101           51.81
              12          -77.93           66.23
              13          -91.94           58.09
              14          -89.06           52.13
              15          -90.48            57.3
              16          -118.5           51.45
              17          -105.5           59.82
              18          -92.83           53.31
              19          -110.9           63.11
              20          -91.46            57.9
              21          -92.83           61.38
              22            -100           63.03
              23          -83.98           65.22
              24          -72.39           60.76
              25          -86.33           68.48
              26          -79.22           57.89
              27          -103.3           57.47
              28           -93.6           60.23
              29          -96.36           60.93
              30          -99.52           57.15
              31          -98.15           57.98
              32          -121.5            45.3
              33          -105.4           60.57
              34          -81.05           56.28
              35          -115.8           61.35
              36          -74.57           63.44
              37          -93.79            69.7
              38          -88.68           61.95
              39          -70.27           71.08
              40          -62.71           65.04
              41          -88.01           67.25
              42          -71.79           58.54
              43          -98.22           58.61
              44          -115.6           52.11
              45          -83.65           64.29
              46          -100.3           58.54
              47          -109.3           56.44
              48          -104.1           52.25
              49          -91.72           64.36
              50          -78.86           63.67
              51          -113.9           66.83
              52          -73.45           62.91
              53          -97.24           65.78
              54          -66.71           63.19
              55           -83.8           59.25
              56          -79.69           65.35
              57          -98.96           62.49
              58          -78.18           57.37
              59          -106.2           53.73
              60            -119           54.38
              61          -84.82           59.78
              62          -107.9            52.4
              63          -113.9           56.74
              64          -101.4           50.14
              65          -87.95           58.88
              66          -78.97           61.71
              67          -98.12           64.73
              68          -80.84           56.67
              69          -85.51           54.53
              70          -90.72           63.92
              71          -83.05            65.4
              72          -95.26           54.67
              73            -117           51.45
              74          -118.8           58.02
              75          -130.6           61.36
              76          -106.6           48.66
              77          -113.4           56.37
              78          -114.4           56.32
              79          -96.42           65.56
              80          -110.5           49.72
              81          -89.88           60.81
              82          -75.12            58.6
              83          -106.3           59.79
              84          -73.42           54.86
              85           -89.1           51.61
              86          -102.5           53.18
              87          -107.4           61.64
              88          -91.66           53.49
              89          -112.8           50.39
              90          -128.9           55.87
              91          -97.77           68.47
              92          -97.38           55.42
              93          -99.04           56.33
              94          -104.5              58
              95          -102.8           56.79
              96          -103.4           54.08
              97          -105.5           50.92
              98          -81.06           57.42
              99            -102           59.81
             100          -95.13           52.89
             101          -108.7           54.46
             102          -112.2           54.88
             103          -108.4           68.06
             104           -55.2            52.9
             105          -105.6           54.26
             106          -121.4           56.04
             107          -108.9           60.94
             108          -95.07            58.1
             109          -91.38           52.93
             110          -103.7           54.31
             111          -108.4           63.57
             112          -90.18           53.88
             113          -96.38           50.19
             114          -87.56           59.06
             115          -97.62           61.02
             116           -96.2           53.72
             117          -109.2           54.04
             118          -129.7           55.29
             119          -141.7           58.34
             120          -82.48           57.17
             121          -106.1           57.34
             122          -126.1           57.98
             123          -103.4           59.37
             124          -104.1           59.89
             125          -75.52           57.08
             126          -105.1           56.01
             127          -116.2           64.24
APV               20              11               9               0
               0          -56.71           54.61
               1          -82.56            59.6
               2          -78.56              50
               3          -63.38           50.97
               4          -87.69           25.66
               5           -79.9           29.49
               6           -87.1           48.03
               7          -71.12           33.63
               8          -92.36           29.18
               9          -66.53           53.05
              10          -63.14           47.12
              11          -38.92           41.96
              12          -55.57           33.19
              13          -58.97           42.18
              14          -43.55            44.6
              15          -69.97           38.21
              16           -74.9           22.27
              17          -74.11            43.8
              18          -89.26            39.5
              19          -51.49           50.88
              20          -82.88           27.54
              21          -74.62           29.72
              22          -94.76           34.69
              23          -66.71            32.1
              24           -87.6           29.55
              25          -66.95           44.37
              26          -18.82           57.32
              27           -54.2           40.69
              28          -52.78           43.48
              29           -73.7           37.08
              30          -55.73           43.74
              31           -53.9           37.26
              32          -71.19            27.6
              33          -74.36            35.7
              34          -96.36           45.07
              35          -50.59           48.33
              36          -81.07           31.57
              37          -68.74           46.98
              38          -75.95           35.11
              39          -42.61            41.6
              40          -72.26           25.47
              41          -39.14           55.08
              42          -36.88           41.41
              43           -60.5           39.22
              44          -67.44           30.45
              45          -48.14           49.35
              46          -58.62           41.47
              47          -59.73           38.77
              48          -81.83           26.34
              49          -69.05           44.15
              50            -105           44.32
              51          -78.59           34.46
              52          -82.33           30.77
              53          -84.12           37.71
              54          -55.86           48.22
              55          -54.33           36.17
              56           -56.1           27.32
              57          -57.27           39.49
              58          -40.75           37.92
              59           -65.9           37.82
              60          -74.38           31.67
              61          -38.94           48.75
              62          -70.22           39.36
              63           -66.4           33.91
              64          -70.26           24.25
              65          -73.03           38.56
              66          -86.83           37.74
              67          -56.62           70.86
              68          -76.79           49.06
              69          -72.57           34.22
              70          -96.52           38.13
              71          -53.32           55.27
              72           -94.4           43.94
              73           -92.1           38.79
              74          -56.52           54.42
              75           -33.7           58.05
              76          -63.54            27.9
              77          -71.31              35
              78          -41.08           65.14
              79          -45.63           40.36
              80          -79.07           24.78
              81          -86.26           31.67
              82          -67.86           55.62
              83          -54.92           54.19
              84          -80.95           40.05
              85          -78.88            32.1
              86          -97.67           38.34
              87          -55.84           61.81
              88          -88.81           43.54
              89          -83.69           37.65
              90             -77           47.31
              91          -57.78           46.36
              92          -62.44           32.37
              93           -70.5           32.92
              94          -72.36           53.79
              95          -45.76           36.83
              96          -70.93           25.24
              97          -75.26           48.41
              98          -67.17            43.9
              99          -35.26           59.34
             100          -89.57           32.11
             101           -77.9           38.75
             102           -76.6           39.76
             103          -46.65           55.05
             104          -71.88           28.78
             105          -53.48           40.97
             106          -62.84           50.34
             107          -53.21           43.72
             108          -62.44           32.32
             109          -74.33           32.23
             110          -84.28           55.23
             111          -40.81           51.42
             112          -72.21           34.28
             113          -60.95           43.18
             114          -88.02           37.04
             115          -39.68           59.55
             116          -93.55           36.56
             117          -84.14           41.45
             118          -64.14            44.3
             119          -48.43           49.28
             120          -67.78           28.82
             121          -65.29           40.84
             122          -69.13           49.12
             123          -43.96           43.04
             124          -47.78           46.35
             125          -73.07           29.79
             126          -51.43           65.99
             127          -65.42           41.18
APV               20              11               9               1
               0          -6.522            49.9
               1          -81.12           41.63
               2          -128.4           57.15
               3          -61.65           57.28
               4             -52           52.12
               5          -92.57           41.84
               6          -108.8           50.66
               7          -82.17           58.49
               8          -82.04           33.98
               9            -103           36.63
              10            -113           57.79
              11          -82.02           47.43
              12          -93.71           34.65
              13          -105.1           37.31
              14            -110           62.82
              15          -61.44           44.24
              16          -22.69           53.88
              17          -65.12           34.44
              18          -105.2           41.57
              19          -34.47           75.02
              20          -74.42           29.34
              21          -93.33            49.9
              22            -111           41.26
              23          -88.56           50.71
              24          -91.54           33.67
              25          -110.8           43.03
              26          -121.7           77.68
              27          -96.07           50.71
              28          -92.75           36.89
              29          -91.88           32.38
              30          -54.25            73.3
              31          -65.26           36.61
              32          -17.13           42.52
              33             -55           44.04
              34          -85.71           56.72
              35          -69.17           56.67
              36          -88.58           31.64
              37          -93.42           37.06
              38          -112.3           50.33
              39          -87.98           47.91
              40          -100.6           31.25
              41          -109.3           41.57
              42          -113.5            65.4
              43          -88.11           49.34
              44          -91.67            37.3
              45          -84.46           41.61
              46          -70.85           58.62
              47             -33           50.38
              48          -59.98           37.19
              49          -52.78            52.4
              50          -106.9           55.14
              51          -85.17           54.46
              52          -77.54           34.51
              53          -99.67           38.42
              54            -116           47.33
              55          -86.42           47.18
              56          -100.8           31.67
              57          -99.54           35.71
              58          -112.1           62.66
              59          -86.24           46.11
